ID,Nombre,Region,Localidad,Fecha,Datos,Fuente,Fuente2,x,y,Tratamiento,Comentario,top,bottom,A,L,a,Dr,Da,CC,PMP,PDR,PDL,PAU,PAI,PT,RD,Ke,Ks,Vi,pH,MO,N,P,K,VDMA
904,INIA-LaCruz_Liuco1_2015,9,NA,NA,NA,CHLSOC,NA,-72.58691813,-39.21825814,testigo,NA,0,20,-999,-999,-999,-999,0.576540877,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.89536,-999,-999,-999,-999
905,INIA-LaCruz_Liuco2_2015,9,NA,NA,NA,CHLSOC,NA,-72.58717339,-39.21892112,testigo,NA,0,20,-999,-999,-999,-999,0.547156008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.25732,-999,-999,-999,-999
906,INIA-LaCruz_Liuco3_2015,9,NA,NA,NA,CHLSOC,NA,-72.58736645,-39.21903323,testigo,NA,0,20,-999,-999,-999,-999,0.601109553,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.8264,-999,-999,-999,-999
907,INIA-LaCruz_Liuco4_2015,9,NA,NA,NA,CHLSOC,NA,-72.58719823,-39.21853423,testigo,NA,0,20,-999,-999,-999,-999,0.552398951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.809,-999,-999,-999,-999
908,INIA-LaCruz_Liuco5_2015,9,NA,NA,NA,CHLSOC,NA,-72.58624299,-39.21801891,testigo,NA,0,20,-999,-999,-999,-999,0.689203195,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.1364,-999,-999,-999,-999
909,INIA-LaCruz_Liuco6_2015,9,NA,NA,NA,CHLSOC,NA,-72.58594207,-39.21801267,testigo,NA,0,20,-999,-999,-999,-999,0.725598976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2744,-999,-999,-999,-999
910,INIA-LaCruz_Liuco7_2015,9,NA,NA,NA,CHLSOC,NA,-72.58587525,-39.21827256,testigo,NA,0,20,-999,-999,-999,-999,0.733829178,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.8608,-999,-999,-999,-999
911,INIA-LaCruz_Liuco8_2015,9,NA,NA,NA,CHLSOC,NA,-72.58620179,-39.21820725,testigo,NA,0,20,-999,-999,-999,-999,0.7240139,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.5848,-999,-999,-999,-999
912,INIA-LaCruz_Marchigue1_2016,6,NA,NA,NA,CHLSOC,NA,-71.69042023,-34.48275817,testigo,NA,0,20,-999,-999,-999,-999,1.507529111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.87916,-999,-999,-999,-999
913,INIA-LaCruz_Marchigue2_2016,6,NA,NA,NA,CHLSOC,NA,-71.69069538,-34.48285127,testigo,NA,0,20,-999,-999,-999,-999,1.507590075,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.94812,-999,-999,-999,-999
914,INIA-LaCruz_Marchigue3_2016,6,NA,NA,NA,CHLSOC,NA,-71.6907202,-34.48260733,testigo,NA,0,20,-999,-999,-999,-999,1.328659392,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.4998,-999,-999,-999,-999
915,INIA-LaCruz_Marchigue4_2016,6,NA,NA,NA,CHLSOC,NA,-71.69046797,-34.48254978,testigo,NA,0,20,-999,-999,-999,-999,1.425227093,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.0688,-999,-999,-999,-999
916,INIA-LaCruz_Marchigue5_2016,6,NA,NA,NA,CHLSOC,NA,-71.69750815,-34.48650513,testigo,NA,0,20,-999,-999,-999,-999,1.226543925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.51696,-999,-999,-999,-999
917,INIA-LaCruz_Marchigue6_2016,6,NA,NA,NA,CHLSOC,NA,-71.69774068,-34.4866262,testigo,NA,0,20,-999,-999,-999,-999,1.334755837,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.37904,-999,-999,-999,-999
918,INIA-LaCruz_Marchigue7_2016,6,NA,NA,NA,CHLSOC,NA,-71.69765945,-34.48680829,testigo,NA,0,20,-999,-999,-999,-999,1.263366457,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.8446,-999,-999,-999,-999
919,INIA-LaCruz_Marchigue8_2016,6,NA,NA,NA,CHLSOC,NA,-71.69741663,-34.48670548,testigo,NA,0,20,-999,-999,-999,-999,1.338047918,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.48248,-999,-999,-999,-999
920,INIA-LaCruz_Molina1_2015,7,NA,NA,NA,CHLSOC,NA,-71.10470442,-35.29769776,testigo,NA,0,20,-999,-999,-999,-999,1.08205816,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.87884,-999,-999,-999,-999
921,INIA-LaCruz_Molina10_2016,7,NA,NA,NA,CHLSOC,NA,-71.3005885,-35.39666875,testigo,NA,0,20,-999,-999,-999,-999,1.529842102,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8102,-999,-999,-999,-999
922,INIA-LaCruz_Molina11_2016,7,NA,NA,NA,CHLSOC,NA,-71.3008669,-35.39639301,testigo,NA,0,20,-999,-999,-999,-999,1.461379016,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.29292,-999,-999,-999,-999
923,INIA-LaCruz_Molina12_2016,7,NA,NA,NA,CHLSOC,NA,-71.30064198,-35.39661364,testigo,NA,0,20,-999,-999,-999,-999,1.399987807,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.586,-999,-999,-999,-999
924,INIA-LaCruz_Molina13_2016,7,NA,NA,NA,CHLSOC,NA,-71.29863297,-35.40379134,testigo,NA,0,20,-999,-999,-999,-999,1.306712187,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.1032,-999,-999,-999,-999
925,INIA-LaCruz_Molina14_2016,7,NA,NA,NA,CHLSOC,NA,-71.29891703,-35.40371382,testigo,NA,0,20,-999,-999,-999,-999,1.359446443,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.34456,-999,-999,-999,-999
926,INIA-LaCruz_Molina15_2016,7,NA,NA,NA,CHLSOC,NA,-71.29915682,-35.40362812,testigo,NA,0,20,-999,-999,-999,-999,1.401511919,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.8446,-999,-999,-999,-999
927,INIA-LaCruz_Molina16_2016,7,NA,NA,NA,CHLSOC,NA,-71.29955962,-35.4034672,testigo,NA,0,20,-999,-999,-999,-999,1.363043346,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.44808,-999,-999,-999,-999
928,INIA-LaCruz_Molina17_2016,7,NA,NA,NA,CHLSOC,NA,-71.66491893,-35.54311886,testigo,NA,0,20,-999,-999,-999,-999,1.332683046,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.48248,-999,-999,-999,-999
929,INIA-LaCruz_Molina18_2016,7,NA,NA,NA,CHLSOC,NA,-71.66490105,-35.54291194,testigo,NA,0,20,-999,-999,-999,-999,1.477229775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.20656,-999,-999,-999,-999
930,INIA-LaCruz_Molina19_2016,7,NA,NA,NA,CHLSOC,NA,-71.66513039,-35.54284378,testigo,NA,0,20,-999,-999,-999,-999,1.477534597,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.32732,-999,-999,-999,-999
931,INIA-LaCruz_Molina2_2015,7,NA,NA,NA,CHLSOC,NA,-71.10488777,-35.29755934,testigo,NA,0,20,-999,-999,-999,-999,1.061878925,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.49948,-999,-999,-999,-999
932,INIA-LaCruz_Molina20_2016,7,NA,NA,NA,CHLSOC,NA,-71.66513635,-35.54302391,testigo,NA,0,20,-999,-999,-999,-999,1.516978601,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.86184,-999,-999,-999,-999
933,INIA-LaCruz_Molina21_2016,7,NA,NA,NA,CHLSOC,NA,-71.66280245,-35.54114663,testigo,NA,0,20,-999,-999,-999,-999,1.62677559,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.60332,-999,-999,-999,-999
934,INIA-LaCruz_Molina22_2016,7,NA,NA,NA,CHLSOC,NA,-71.6625061,-35.54118923,testigo,NA,0,20,-999,-999,-999,-999,1.634822898,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8964,-999,-999,-999,-999
935,INIA-LaCruz_Molina23_2016,7,NA,NA,NA,CHLSOC,NA,-71.66242241,-35.54099279,testigo,NA,0,20,-999,-999,-999,-999,1.588672804,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.12052,-999,-999,-999,-999
936,INIA-LaCruz_Molina24_2016,7,NA,NA,NA,CHLSOC,NA,-71.66215853,-35.54101664,testigo,NA,0,20,-999,-999,-999,-999,1.627994879,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.20672,-999,-999,-999,-999
937,INIA-LaCruz_Molina3_2015,7,NA,NA,NA,CHLSOC,NA,-71.10470795,-35.29740922,testigo,NA,0,20,-999,-999,-999,-999,1.224897885,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.172,-999,-999,-999,-999
938,INIA-LaCruz_Molina4_2015,7,NA,NA,NA,CHLSOC,NA,-71.10454565,-35.29751121,testigo,NA,0,20,-999,-999,-999,-999,1.175699567,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.25828,-999,-999,-999,-999
939,INIA-LaCruz_Molina5_2015,7,NA,NA,NA,CHLSOC,NA,-71.1045313,-35.29908006,testigo,NA,0,20,-999,-999,-999,-999,1.60927879,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.94812,-999,-999,-999,-999
940,INIA-LaCruz_Molina6_2015,7,NA,NA,NA,CHLSOC,NA,-71.10454766,-35.29928712,testigo,NA,0,20,-999,-999,-999,-999,1.391635676,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.62056,-999,-999,-999,-999
941,INIA-LaCruz_Molina7_2015,7,NA,NA,NA,CHLSOC,NA,-71.10474924,-35.29942785,testigo,NA,0,20,-999,-999,-999,-999,1.313723099,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.65504,-999,-999,-999,-999
942,INIA-LaCruz_Molina8_2015,7,NA,NA,NA,CHLSOC,NA,-71.1048325,-35.2992461,testigo,NA,0,20,-999,-999,-999,-999,1.544229714,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.724,-999,-999,-999,-999
943,INIA-LaCruz_Molina9_2016,7,NA,NA,NA,CHLSOC,NA,-71.30040707,-35.3964829,testigo,NA,0,20,-999,-999,-999,-999,1.521916723,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.86192,-999,-999,-999,-999
944,INIA-LaCruz_Navidad1_2016,6,NA,NA,NA,CHLSOC,NA,-71.7350318,-34.05748863,testigo,NA,0,20,-999,-999,-999,-999,1.539413522,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.13776,-999,-999,-999,-999
945,INIA-LaCruz_Navidad2_2016,6,NA,NA,NA,CHLSOC,NA,-71.73526025,-34.0575196,testigo,NA,0,20,-999,-999,-999,-999,1.465524599,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.4998,-999,-999,-999,-999
946,INIA-LaCruz_Navidad3_2016,6,NA,NA,NA,CHLSOC,NA,-71.73526586,-34.05735721,testigo,NA,0,20,-999,-999,-999,-999,1.468207035,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.79288,-999,-999,-999,-999
947,INIA-LaCruz_Navidad4_2016,6,NA,NA,NA,CHLSOC,NA,-71.73503625,-34.0572902,testigo,NA,0,20,-999,-999,-999,-999,1.431872218,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.82736,-999,-999,-999,-999
948,INIA-LaCruz_Navidad5_2016,6,NA,NA,NA,CHLSOC,NA,-71.7352116,-34.05870165,testigo,NA,0,20,-999,-999,-999,-999,1.315125282,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.39636,-999,-999,-999,-999
949,INIA-LaCruz_Navidad6_2016,6,NA,NA,NA,CHLSOC,NA,-71.73548103,-34.05865959,testigo,NA,0,20,-999,-999,-999,-999,1.401268061,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.4998,-999,-999,-999,-999
950,INIA-LaCruz_Navidad7_2016,6,NA,NA,NA,CHLSOC,NA,-71.73550626,-34.05843365,testigo,NA,0,20,-999,-999,-999,-999,1.564774736,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.39636,-999,-999,-999,-999
951,INIA-LaCruz_Navidad8_2016,6,NA,NA,NA,CHLSOC,NA,-71.73522485,-34.05843992,testigo,NA,0,20,-999,-999,-999,-999,1.307626654,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.39636,-999,-999,-999,-999
952,INIA-LaCruz_PÃƒÂ¯Ã‚Â¿Ã‚Â½a1_2016,9,NA,NA,NA,CHLSOC,NA,-72.33947353,-38.36218213,testigo,NA,0,20,-999,-999,-999,-999,0.731451564,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.96432,-999,-999,-999,-999
953,INIA-LaCruz_PÃƒÂ¯Ã‚Â¿Ã‚Â½a2_2016,9,NA,NA,NA,CHLSOC,NA,-72.33970518,-38.3621063,testigo,NA,0,20,-999,-999,-999,-999,0.71279644,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.46444,-999,-999,-999,-999
954,INIA-LaCruz_PÃƒÂ¯Ã‚Â¿Ã‚Â½a3_2016,9,NA,NA,NA,CHLSOC,NA,-72.33964449,-38.36188868,testigo,NA,0,20,-999,-999,-999,-999,0.751325977,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.99896,-999,-999,-999,-999
955,INIA-LaCruz_PÃƒÂ¯Ã‚Â¿Ã‚Â½a4_2016,9,NA,NA,NA,CHLSOC,NA,-72.33940306,-38.36191924,testigo,NA,0,20,-999,-999,-999,-999,0.699445223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,14.08508,-999,-999,-999,-999
956,INIA-LaCruz_PÃƒÂ¯Ã‚Â¿Ã‚Â½a5_2016,9,NA,NA,NA,CHLSOC,NA,-72.32919451,-38.36443506,testigo,NA,0,20,-999,-999,-999,-999,0.819179418,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.99904,-999,-999,-999,-999
957,INIA-LaCruz_PÃƒÂ¯Ã‚Â¿Ã‚Â½a6_2016,9,NA,NA,NA,CHLSOC,NA,-72.32894163,-38.36446533,testigo,NA,0,20,-999,-999,-999,-999,0.940132903,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.327,-999,-999,-999,-999
958,INIA-LaCruz_PÃƒÂ¯Ã‚Â¿Ã‚Â½a7_2016,9,NA,NA,NA,CHLSOC,NA,-72.32890285,-38.36427524,testigo,NA,0,20,-999,-999,-999,-999,0.981466805,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.896,-999,-999,-999,-999
959,INIA-LaCruz_PÃƒÂ¯Ã‚Â¿Ã‚Â½a8_2016,9,NA,NA,NA,CHLSOC,NA,-72.32922665,-38.36418351,testigo,NA,0,20,-999,-999,-999,-999,0.978174724,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.62,-999,-999,-999,-999
960,INIA-LaCruz_Pemuco1_2015,16,NA,NA,NA,CHLSOC,NA,-72.09622148,-36.99898258,testigo,NA,0,20,-999,-999,-999,-999,1.314942389,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.86192,-999,-999,-999,-999
961,INIA-LaCruz_Pemuco1_2016,16,NA,NA,NA,CHLSOC,NA,-72.09485545,-36.99679544,testigo,NA,0,20,-999,-999,-999,-999,1.133573127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.46516,-999,-999,-999,-999
962,INIA-LaCruz_Pemuco2_2015,16,NA,NA,NA,CHLSOC,NA,-72.09596375,-36.99985035,testigo,NA,0,20,-999,-999,-999,-999,1.354752179,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8102,-999,-999,-999,-999
963,INIA-LaCruz_Pemuco2_2016,16,NA,NA,NA,CHLSOC,NA,-72.09503916,-36.99669181,testigo,NA,0,20,-999,-999,-999,-999,1.303602999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.55136,-999,-999,-999,-999
964,INIA-LaCruz_Pemuco3_2015,16,NA,NA,NA,CHLSOC,NA,-72.09612037,-36.99927747,testigo,NA,0,20,-999,-999,-999,-999,1.225080778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.29292,-999,-999,-999,-999
965,INIA-LaCruz_Pemuco3_2016,16,NA,NA,NA,CHLSOC,NA,-72.09521394,-36.99682224,testigo,NA,0,20,-999,-999,-999,-999,1.276961531,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.18924,-999,-999,-999,-999
966,INIA-LaCruz_Pemuco4_2015,16,NA,NA,NA,CHLSOC,NA,-72.09639284,-36.99920304,testigo,NA,0,20,-999,-999,-999,-999,1.216545754,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.586,-999,-999,-999,-999
967,INIA-LaCruz_Pemuco4_2016,16,NA,NA,NA,CHLSOC,NA,-72.09506323,-36.99694471,testigo,NA,0,20,-999,-999,-999,-999,1.26025727,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.55136,-999,-999,-999,-999
968,INIA-LaCruz_Pemuco5_2015,16,NA,NA,NA,CHLSOC,NA,-72.08899128,-36.99708419,testigo,NA,0,20,-999,-999,-999,-999,1.285191733,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.99976,-999,-999,-999,-999
969,INIA-LaCruz_Pemuco5_2016,16,NA,NA,NA,CHLSOC,NA,-72.09622148,-36.99898258,testigo,NA,0,20,-999,-999,-999,-999,1.314942389,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.75816,-999,-999,-999,-999
970,INIA-LaCruz_Pemuco6_2015,16,NA,NA,NA,CHLSOC,NA,-72.08926031,-36.9970998,testigo,NA,0,20,-999,-999,-999,-999,1.14838749,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.2582,-999,-999,-999,-999
971,INIA-LaCruz_Pemuco6_2016,16,NA,NA,NA,CHLSOC,NA,-72.09596375,-36.99985035,testigo,NA,0,20,-999,-999,-999,-999,1.354752179,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.31,-999,-999,-999,-999
972,INIA-LaCruz_Pemuco7_2015,16,NA,NA,NA,CHLSOC,NA,-72.08921072,-36.99692737,testigo,NA,0,20,-999,-999,-999,-999,1.191184539,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.80996,-999,-999,-999,-999
973,INIA-LaCruz_Pemuco7_2016,16,NA,NA,NA,CHLSOC,NA,-72.09612037,-36.99927747,testigo,NA,0,20,-999,-999,-999,-999,1.225080778,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.37888,-999,-999,-999,-999
974,INIA-LaCruz_Pemuco8_2015,16,NA,NA,NA,CHLSOC,NA,-72.08894237,-36.99689375,testigo,NA,0,20,-999,-999,-999,-999,1.290312748,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.29284,-999,-999,-999,-999
975,INIA-LaCruz_Pemuco8_2016,16,NA,NA,NA,CHLSOC,NA,-72.09639284,-36.99920304,testigo,NA,0,20,-999,-999,-999,-999,1.216545754,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.51672,-999,-999,-999,-999
976,INIA-LaCruz_Pencahue1_2016,7,NA,NA,NA,CHLSOC,NA,-71.90362791,-35.35009771,testigo,NA,0,20,-999,-999,-999,-999,1.330976041,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.46532,-999,-999,-999,-999
977,INIA-LaCruz_Pencahue2_2016,7,NA,NA,NA,CHLSOC,NA,-71.90335311,-35.35010432,testigo,NA,0,20,-999,-999,-999,-999,1.450100591,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.60324,-999,-999,-999,-999
978,INIA-LaCruz_Pencahue3_2016,7,NA,NA,NA,CHLSOC,NA,-71.90338381,-35.35034693,testigo,NA,0,20,-999,-999,-999,-999,1.359751265,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.10328,-999,-999,-999,-999
979,INIA-LaCruz_Pencahue4_2016,7,NA,NA,NA,CHLSOC,NA,-71.9036586,-35.35034032,testigo,NA,0,20,-999,-999,-999,-999,1.430896787,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.34464,-999,-999,-999,-999
980,INIA-LaCruz_Pencahue5_2016,7,NA,NA,NA,CHLSOC,NA,-71.90845294,-35.31991401,testigo,NA,0,20,-999,-999,-999,-999,1.41821618,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.55152,-999,-999,-999,-999
981,INIA-LaCruz_Pencahue6_2016,7,NA,NA,NA,CHLSOC,NA,-71.90821089,-35.31991082,testigo,NA,0,20,-999,-999,-999,-999,1.408705725,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.586,-999,-999,-999,-999
982,INIA-LaCruz_Pencahue7_2016,7,NA,NA,NA,CHLSOC,NA,-71.90811686,-35.31974184,testigo,NA,0,20,-999,-999,-999,-999,1.330427361,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.63772,-999,-999,-999,-999
983,INIA-LaCruz_Pencahue8_2016,7,NA,NA,NA,CHLSOC,NA,-71.90836957,-35.31973576,testigo,NA,0,20,-999,-999,-999,-999,1.463878559,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.20672,-999,-999,-999,-999
984,INIA-LaCruz_Pinto1_2016,16,NA,NA,NA,CHLSOC,NA,-71.87974629,-36.71343765,testigo,NA,0,20,-999,-999,-999,-999,0.739925623,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7572,-999,-999,-999,-999
985,INIA-LaCruz_Pinto2_2016,16,NA,NA,NA,CHLSOC,NA,-71.87960773,-36.71332385,testigo,NA,0,20,-999,-999,-999,-999,0.692190453,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.7572,-999,-999,-999,-999
986,INIA-LaCruz_Pinto3_2016,16,NA,NA,NA,CHLSOC,NA,-71.8794922,-36.71322752,testigo,NA,0,20,-999,-999,-999,-999,0.714137658,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.7916,-999,-999,-999,-999
987,INIA-LaCruz_Pinto4_2016,16,NA,NA,NA,CHLSOC,NA,-71.87937869,-36.71318521,testigo,NA,0,20,-999,-999,-999,-999,0.68572822,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18.2744,-999,-999,-999,-999
988,INIA-LaCruz_Pinto5_2016,16,NA,NA,NA,CHLSOC,NA,-71.87126526,-36.71262437,testigo,NA,0,20,-999,-999,-999,-999,0.789916479,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16.30904,-999,-999,-999,-999
989,INIA-LaCruz_Pinto6_2016,16,NA,NA,NA,CHLSOC,NA,-71.87138726,-36.71259439,testigo,NA,0,20,-999,-999,-999,-999,0.680180455,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.80908,-999,-999,-999,-999
990,INIA-LaCruz_Pinto7_2016,16,NA,NA,NA,CHLSOC,NA,-71.87148858,-36.71260997,testigo,NA,0,20,-999,-999,-999,-999,0.767969274,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.8608,-999,-999,-999,-999
991,INIA-LaCruz_Pinto8_2016,16,NA,NA,NA,CHLSOC,NA,-71.87157021,-36.71269811,testigo,NA,0,20,-999,-999,-999,-999,0.74138877,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15.39532,-999,-999,-999,-999
992,INIA-LaCruz_PtoOctay1_2015,10,NA,NA,NA,CHLSOC,NA,-72.96381093,-41.03347249,testigo,NA,0,20,-999,-999,-999,-999,0.556300677,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23.4464,-999,-999,-999,-999
993,INIA-LaCruz_PtoOctay10_2015,10,NA,NA,NA,CHLSOC,NA,-72.96102794,-41.03808009,testigo,NA,0,20,-999,-999,-999,-999,0.692861062,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.3776,-999,-999,-999,-999
994,INIA-LaCruz_PtoOctay11_2015,10,NA,NA,NA,CHLSOC,NA,-72.96131635,-41.03798611,testigo,NA,0,20,-999,-999,-999,-999,0.550996769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23.274,-999,-999,-999,-999
995,INIA-LaCruz_PtoOctay12_2015,10,NA,NA,NA,CHLSOC,NA,-72.96130006,-41.03774263,testigo,NA,0,20,-999,-999,-999,-999,0.575260623,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,23.6188,-999,-999,-999,-999
996,INIA-LaCruz_PtoOctay13_2015,10,NA,NA,NA,CHLSOC,NA,-73.08295348,-41.18252596,testigo,NA,0,20,-999,-999,-999,-999,0.599585442,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.0324,-999,-999,-999,-999
997,INIA-LaCruz_PtoOctay14_2015,10,NA,NA,NA,CHLSOC,NA,-73.08333507,-41.1825233,testigo,NA,0,20,-999,-999,-999,-999,0.580564531,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.86,-999,-999,-999,-999
998,INIA-LaCruz_PtoOctay15_2015,10,NA,NA,NA,CHLSOC,NA,-73.08357026,-41.18263531,testigo,NA,0,20,-999,-999,-999,-999,0.567335244,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29.1356,-999,-999,-999,-999
999,INIA-LaCruz_PtoOctay16_2015,10,NA,NA,NA,CHLSOC,NA,-73.0838255,-41.18246842,testigo,NA,0,20,-999,-999,-999,-999,0.581539962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26.0324,-999,-999,-999,-999
1000,INIA-LaCruz_PtoOctay17_2015,10,NA,NA,NA,CHLSOC,NA,-73.08600853,-41.16768774,testigo,NA,0,20,-999,-999,-999,-999,0.620496251,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27.9288,-999,-999,-999,-999
1001,INIA-LaCruz_PtoOctay18_2015,10,NA,NA,NA,CHLSOC,NA,-73.08573661,-41.16761116,testigo,NA,0,20,-999,-999,-999,-999,0.50588307,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.5148,-999,-999,-999,-999
